date,shift,dispatcher,daily_ore_fed,warehouse_2_status,crushed_ore_sst,ore_to_int_bunkers,int_bunkers_status,processed_ore_mfc,processed_ore_moisture,dry_processed_ore,granodiorites,dikes,schists,pulp_density,cu_content_in_ores,adjusted_cu_content_in_ores,cu_content_in_waste,cu_metal_in_waste,cu_metal_in_concentrate,tech_extraction,load_extraction,extracted_cu_concentrate,cu_concentrate_moisture,cu_metal_in_concentrate_chem,liter_weight_in_thickener,timestamp,original_sheet
26.02.2025,3,Иванка Копаранска,21512.0,3.0,16423.0,19157.0,2.4,16906.0,0.082,15520,0.551,0.382,0.067,0.41,0.00252,0.0026246482474226,0.00038,5.897600000000001,34.148928,0.850795057421682,0.85678699429421,184.0,0.088,35.910912,1.6,2025-02-26 22:00:00,Февруари
27.02.2025,1,Цвета Владова,6058.0,1.0,5074.0,5965.0,7.1,16053.0,0.078,14801,0.641,0.284,0.075,0.39,0.00246,0.0024404633403148,0.00041,6.06841,30.5809035,0.8349752510932769,0.8336672636609516,161.0,0.089,30.5222351,1.55,2025-02-27 06:00:00,Февруари
27.02.2025,2,Юлияна Цветкова,19300.0,0.0,8324.0,10760.0,7.5,15899.0,0.076,14691,0.627,0.238,0.135,0.41,0.00264,0.0025115675719828,0.00036,5.28876,30.7993322,0.8651243941279357,0.8581013821334845,161.0,0.086,32.447457,1.5,2025-02-27 14:00:00,Февруари
27.02.2025,3,Иванка Копаранска,16667.0,0.0,16224.0,20695.0,5.9,16757.0,0.074,15517,0.547,0.315,0.138,0.41,0.00247,0.0024660193078559,0.00038,5.89646,31.2785424,0.8477352865509465,0.8474331358512487,168.0,0.086,33.3361392,1.56,2025-02-27 22:00:00,Февруари
28.02.2025,1,Георги Томов,2674.0,1.0,9880.0,13209.0,7.1,16213.0,0.071,15062,0.579,0.329,0.092,0.41,0.00244,0.0022269384676669,0.00037,5.57294,28.5949774,0.8498565974172692,0.8353559319649473,149.0,0.087,28.4589404,1.55,2025-02-28 06:00:00,Февруари
28.02.2025,2,Юлияна Цветкова,19101.0,3.0,14435.0,15616.0,7.5,15924.0,0.073,14762,0.516,0.304,0.18,0.42,0.00237,0.0023687180734317,0.00034,5.019080000000001,30.6623709,0.8579271277711729,0.8578825039870105,159.0,0.083,30.5019876,1.6,2025-02-28 14:00:00,Февруари
28.02.2025,3,Иванка Копаранска,16995.0,2.0,13924.0,16664.0,6.6,15891.0,0.071,14763,0.552,0.322,0.126,0.42,0.00245,0.0026254193117929,0.00032,4.72416,32.516951500000005,0.870662867768796,0.8793450988302262,163.0,0.087,34.2730157,1.55,2025-02-28 22:00:00,Февруари
01.03.2025,1,Юлияна Цветкова,14000.0,0.0,14286.0,16594.0,6.6,15799.0,0.074,14630,0.562,0.385,0.053,0.43,0.00255,0.0026165263157894,0.00031,4.5353,32.670792000000006,0.8797117041372006,0.8827662054343992,168.0,0.087,34.020571200000006,1.5,2025-03-01 06:00:00,Март
01.03.2025,2,Георги Томов,19405.0,3.0,16626.0,19120.0,5.6,16145.0,0.071,14999,0.482,0.312,0.206,0.41,0.00265,0.0026342010267351,0.00031,4.64969,33.6202104,0.8843156410973768,0.8835668278012109,174.0,0.086,35.3218956,1.55,2025-03-01 14:00:00,Март
01.03.2025,3,Иванка Копаранска,17875.0,2.0,14957.0,16545.0,5.9,16590.0,0.066,15495,0.6,0.288,0.112,0.41,0.00266,0.0024473746369796,0.00032,4.9584,33.40656,0.8810341483450659,0.8705844338357703,171.0,0.075,34.0234425,1.55,2025-03-01 22:00:00,Март
02.03.2025,1,Димитър Цончев,14500.0,0.0,14060.0,16472.0,5.9,16578.0,0.076,15318,0.698,0.202,0.1,0.41,0.00262,0.0019369853505679,0.00031,4.74858,23.0068056,0.8830199190627785,0.8411362962742502,123.0,0.084,25.5418356,1.6,2025-03-02 06:00:00,Март
02.03.2025,2,Георги Томов,19035.0,2.0,14701.0,18129.0,5.1,16410.0,0.076,15163,0.559,0.292,0.148,0.42,0.00256,0.0024154350458352,0.00032,4.8521600000000005,30.0354912,0.8764486754966887,0.8688763088567412,169.0,0.082,32.7815046,1.6,2025-03-02 14:00:00,Март
02.03.2025,3,Цвета Владова,18185.0,2.0,15672.0,18228.0,5.0,15833.0,0.085,14487,0.733,0.201,0.066,0.41,0.00252,0.0023596641540691,0.00032,4.63584,29.744393400000003,0.8743312750281391,0.8656985246411606,153.0,0.086,30.8771136,1.58,2025-03-02 22:00:00,Март
03.03.2025,1,Димитър Цончев,8100.0,0.0,9925.0,12559.0,5.7,16144.0,0.085,14772,0.582,0.324,0.094,0.4,0.00251,0.0025856640129975,0.00032,4.727040000000001,32.287332,0.8738383605173936,0.8775276210001772,168.0,0.087,35.1862896,1.58,2025-03-03 06:00:00,Март
03.03.2025,2,Юлияна Цветкова,19955.0,2.0,15570.0,18063.0,5.0,16028.0,0.077,14794,0.532,0.37,0.098,0.42,0.00258,0.0025566317020413,0.00031,4.58614,32.0696728,0.8811358502458688,0.8799906568713284,166.0,0.087,0.0,1.6,2025-03-03 14:00:00,Март
03.03.2025,3,Цвета Владова,19260.0,0.0,16569.0,18928.0,4.1,16215.0,0.075,14999,0.644,0.271,0.085,0.41,0.00267,0.00032,0.00032,4.79968,33.367488,0.8815112200236942,0.0,176.0,0.085,0.0,1.58,2025-03-03 22:00:00,Март
04.03.2025,1,Георги Томов,5149.0,1.0,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-03-04 06:00:00,Март
04.03.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-03-04 14:00:00,Март
04.03.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-03-04 22:00:00,Март
01.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-01 06:00:00,Април
01.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-01 14:00:00,Април
01.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-01 22:00:00,Април
02.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-02 06:00:00,Април
02.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-02 14:00:00,Април
02.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-02 22:00:00,Април
03.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-03 06:00:00,Април
03.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-03 14:00:00,Април
03.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-03 22:00:00,Април
04.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-04 06:00:00,Април
04.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-04 14:00:00,Април
04.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-04 22:00:00,Април
05.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-05 06:00:00,Април
05.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-05 14:00:00,Април
05.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-05 22:00:00,Април
06.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-06 06:00:00,Април
06.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-06 14:00:00,Април
06.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-06 22:00:00,Април
07.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-07 06:00:00,Април
07.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-07 14:00:00,Април
07.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-07 22:00:00,Април
08.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-08 06:00:00,Април
08.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-08 14:00:00,Април
08.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-08 22:00:00,Април
09.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-09 06:00:00,Април
09.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-09 14:00:00,Април
09.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-09 22:00:00,Април
10.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-10 06:00:00,Април
10.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-10 14:00:00,Април
10.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-10 22:00:00,Април
11.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-11 06:00:00,Април
11.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-11 14:00:00,Април
11.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-11 22:00:00,Април
12.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-12 06:00:00,Април
12.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-12 14:00:00,Април
12.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-12 22:00:00,Април
13.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-13 06:00:00,Април
13.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-13 14:00:00,Април
13.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-13 22:00:00,Април
14.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-14 06:00:00,Април
14.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-14 14:00:00,Април
14.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-14 22:00:00,Април
15.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-15 06:00:00,Април
15.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-15 14:00:00,Април
15.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-15 22:00:00,Април
16.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-16 06:00:00,Април
16.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-16 14:00:00,Април
16.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-16 22:00:00,Април
17.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-17 06:00:00,Април
17.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-17 14:00:00,Април
17.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-17 22:00:00,Април
18.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-18 06:00:00,Април
18.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-18 14:00:00,Април
18.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-18 22:00:00,Април
19.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-19 06:00:00,Април
19.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-19 14:00:00,Април
19.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-19 22:00:00,Април
20.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-20 06:00:00,Април
20.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-20 14:00:00,Април
20.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-20 22:00:00,Април
21.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-21 06:00:00,Април
21.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-21 14:00:00,Април
21.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-21 22:00:00,Април
22.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-22 06:00:00,Април
22.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-22 14:00:00,Април
22.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-22 22:00:00,Април
23.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-23 06:00:00,Април
23.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-23 14:00:00,Април
23.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-23 22:00:00,Април
24.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-24 06:00:00,Април
24.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-24 14:00:00,Април
24.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-24 22:00:00,Април
25.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-25 06:00:00,Април
25.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-25 14:00:00,Април
25.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-25 22:00:00,Април
26.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-26 06:00:00,Април
26.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-26 14:00:00,Април
26.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-26 22:00:00,Април
27.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-27 06:00:00,Април
27.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-27 14:00:00,Април
27.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-27 22:00:00,Април
28.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-28 06:00:00,Април
28.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-28 14:00:00,Април
28.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-28 22:00:00,Април
29.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-29 06:00:00,Април
29.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-29 14:00:00,Април
29.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-29 22:00:00,Април
30.04.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-30 06:00:00,Април
30.04.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-30 14:00:00,Април
30.04.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-04-30 22:00:00,Април
01.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-01 06:00:00,Май
01.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-01 14:00:00,Май
01.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-01 22:00:00,Май
02.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-02 06:00:00,Май
02.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-02 14:00:00,Май
02.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-02 22:00:00,Май
03.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-03 06:00:00,Май
03.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-03 14:00:00,Май
03.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-03 22:00:00,Май
04.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-04 06:00:00,Май
04.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-04 14:00:00,Май
04.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-04 22:00:00,Май
05.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-05 06:00:00,Май
05.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-05 14:00:00,Май
05.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-05 22:00:00,Май
06.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-06 06:00:00,Май
06.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-06 14:00:00,Май
06.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-06 22:00:00,Май
07.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-07 06:00:00,Май
07.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-07 14:00:00,Май
07.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-07 22:00:00,Май
08.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-08 06:00:00,Май
08.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-08 14:00:00,Май
08.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-08 22:00:00,Май
09.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-09 06:00:00,Май
09.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-09 14:00:00,Май
09.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-09 22:00:00,Май
10.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-10 06:00:00,Май
10.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-10 14:00:00,Май
10.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-10 22:00:00,Май
11.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-11 06:00:00,Май
11.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-11 14:00:00,Май
11.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-11 22:00:00,Май
12.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-12 06:00:00,Май
12.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-12 14:00:00,Май
12.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-12 22:00:00,Май
13.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-13 06:00:00,Май
13.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-13 14:00:00,Май
13.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-13 22:00:00,Май
14.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-14 06:00:00,Май
14.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-14 14:00:00,Май
14.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-14 22:00:00,Май
15.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-15 06:00:00,Май
15.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-15 14:00:00,Май
15.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-15 22:00:00,Май
16.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-16 06:00:00,Май
16.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-16 14:00:00,Май
16.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-16 22:00:00,Май
17.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-17 06:00:00,Май
17.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-17 14:00:00,Май
17.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-17 22:00:00,Май
18.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-18 06:00:00,Май
18.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-18 14:00:00,Май
18.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-18 22:00:00,Май
19.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-19 06:00:00,Май
19.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-19 14:00:00,Май
19.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-19 22:00:00,Май
20.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-20 06:00:00,Май
20.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-20 14:00:00,Май
20.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-20 22:00:00,Май
21.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-21 06:00:00,Май
21.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-21 14:00:00,Май
21.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-21 22:00:00,Май
22.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-22 06:00:00,Май
22.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-22 14:00:00,Май
22.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-22 22:00:00,Май
23.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-23 06:00:00,Май
23.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-23 14:00:00,Май
23.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-23 22:00:00,Май
24.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-24 06:00:00,Май
24.05.2025,2,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-24 14:00:00,Май
24.05.2025,3,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-24 22:00:00,Май
25.05.2025,1,,,,,,,,,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2025-05-25 06:00:00,Май
